date,transaction_id,stockcode,product,customer_id,price,quantity
2024-01-25,INV000158,84188,BLUE RETROSPOT MUG,CUST0104,20.45,1
2024-01-25,INV000159,22102,FLORAL CHARACTER LUNCH BAG,CUST0064,20.49,1
2024-01-25,INV000452,22612,WOODEN PLAY DOCTOR SET,CUST0017,21.13,1
2024-01-25,INV000452,84190,BLUE POLKADOT MUG,CUST0017,12.78,1
2024-01-25,INV000452,84029E,RED WOOLLY HOT WATER BOTTLE,CUST0017,4.7,2
2024-01-25,INV000469,23084,PACK OF 72 RETROSPOT CAKE CASES,CUST0085,3.41,1
2024-01-25,INV000469,84187,RED RETROSPOT MUG,CUST0085,16.07,4
2024-01-25,INV000469,85050,CHOCOLATE BAR,CUST0085,19.88,1
2024-01-25,INV000524,85162A,VINTAGE JOKE PASTIES,CUST0099,7.72,3
2024-01-25,INV000760,22346,CHILDS GARDEN SPADE PINK,CUST0028,17.13,3
2024-01-25,INV000760,23087,PACK OF 72 FLORAL CAKE CASES,CUST0028,23.22,2
2024-01-25,INV000760,22636,CHILDRENS CUTLERY SPACEBOY,CUST0028,12.06,1
2024-01-25,INV000760,22745,POPPYS PLAYHOUSE BEDROOM SET,CUST0028,15.64,1
2024-01-25,INV000760,84826,MAGNETIC CALENDAR,CUST0028,8.91,1
2024-01-26,INV000141,84190,BLUE POLKADOT MUG,CUST0021,13.2,1
2024-01-26,INV000141,22472,WOODEN TOY BOAT SET,CUST0021,9.95,1
2024-01-26,INV000141,71053,WHITE METAL LANTERN,CUST0021,26.14,5
2024-01-26,INV000141,22463,GREEN RETROSPOT MUG,CUST0021,11.64,1
2024-01-26,INV000141,23084,PACK OF 72 RETROSPOT CAKE CASES,CUST0021,3.07,3
2024-01-26,INV000210,22611,WOODEN PLAY VET SET,CUST0160,3.8,3
2024-01-26,INV000210,22720,BIRTHDAY CANDLES PINK,CUST0160,20.37,2
2024-01-26,INV000210,22346,CHILDS GARDEN SPADE PINK,CUST0160,15.35,2
2024-01-26,INV000210,84828,MAGNETIC CALENDAR,CUST0160,16.87,3
2024-01-26,INV000227,22381,CHRISTMAS BUNTING,CUST0146,4.72,1
2024-01-26,INV000227,22469,WOODEN TOY TRAIN SET,CUST0146,11.48,2
2024-01-26,INV000227,22629,SPACEGIRL LUNCH BOX,CUST0146,7.94,1
2024-01-26,INV000227,22351,CHILDS GARDEN FORK PINK,CUST0146,2.88,1
2024-01-26,INV000227,22463,GREEN RETROSPOT MUG,CUST0146,12.01,1
2024-01-26,INV000282,22636,CHILDRENS CUTLERY SPACEBOY,CUST0120,12.04,3
2024-01-26,INV000282,22745,POPPYS PLAYHOUSE BEDROOM SET,CUST0120,16.44,1
2024-01-26,INV000282,22626,LUNCH BAG WOODY BOY DESIGN,CUST0120,3.97,1
2024-01-26,INV000287,21978,CHOCOLATE HOT WATER BOTTLE,CUST0103,22.2,4
2024-01-26,INV000399,22423,REGENCY CAKESTAND 3 TIER,CUST0106,5.75,1
2024-01-26,INV000399,23085,PACK OF 72 POLKADOT CAKE CASES,CUST0106,9.62,5
2024-01-26,INV000399,22101,STRIPE CHARACTER LUNCH BAG,CUST0106,4.43,4
2024-01-26,INV000399,22463,GREEN RETROSPOT MUG,CUST0106,12.07,1
2024-01-26,INV000399,22752,SET 7 BABUSHKA NESTING BOXES,CUST0106,5.44,1
2024-01-26,INV000399,85052,CHOCOLATE BAR,CUST0106,18.64,3
2024-01-26,INV000399,22099,RETROSPOT CHARACTER LUNCH BAG,CUST0106,8.27,2
2024-01-26,INV000696,84406B,CREAM CUPID HEARTS COAT HANGER,CUST0148,18.21,1
2024-01-26,INV000712,71053,WHITE METAL LANTERN,CUST0048,23.63,1
2024-01-26,INV000712,22628,SPACEBOY LUNCH BOX,CUST0048,21.43,2
2024-01-26,INV000820,22620,WOODEN TRAIN SET,CUST0187,15.0,1
2024-01-26,INV000820,85162C,VINTAGE JOKE PASTIES,CUST0187,13.44,2
2024-01-26,INV000974,85099B,JUMBO BAG RED RETROSPOT,CUST0062,5.75,1
2024-01-27,INV000108,22423,REGENCY CAKESTAND 3 TIER,CUST0139,5.45,1
2024-01-27,INV000108,22616,WOODEN PLAY KITCHEN SET,CUST0139,17.91,2
2024-01-27,INV000108,22868,LUNCH BAG RED RETROSPOT,CUST0139,11.9,1
2024-01-27,INV000108,22719,BIRTHDAY CANDLES BLUE,CUST0139,6.39,2
2024-01-27,INV000121,22624,LUNCH BAG FLOWER DESIGN,CUST0134,2.11,2
2024-01-27,INV000121,23086,PACK OF 72 STRIPE CAKE CASES,CUST0134,4.34,1
2024-01-27,INV000121,22381,CHRISTMAS BUNTING,CUST0134,4.36,2
2024-01-27,INV000220,84029E,RED WOOLLY HOT WATER BOTTLE,CUST0174,4.91,1
2024-01-27,INV000220,84971,PLASTERS IN TIN CIRCUS,CUST0174,18.43,1
2024-01-27,INV000220,22114,STRIPE CHARACTER APRON,CUST0174,3.27,1
2024-01-27,INV000220,22470,WOODEN TOY CAR SET,CUST0174,8.05,1
2024-01-27,INV000220,85162C,VINTAGE JOKE PASTIES,CUST0174,11.34,5
2024-01-27,INV000311,22867,LUNCH BAG BLUE RETROSPOT,CUST0135,8.14,2
2024-01-27,INV000311,22636,CHILDRENS CUTLERY SPACEBOY,CUST0135,13.36,1
2024-01-27,INV000311,85048,CHOCOLATE BAR,CUST0135,1.56,1
2024-01-27,INV000311,85162B,VINTAGE JOKE PASTIES,CUST0135,10.99,2
2024-01-27,INV000328,22465,ORANGE RETROSPOT MUG,CUST0118,3.92,5
2024-01-27,INV000569,22613,WOODEN PLAY GARDEN SET,CUST0190,16.86,2
2024-01-27,INV000661,84188,BLUE RETROSPOT MUG,CUST0064,19.97,2
2024-01-27,INV000661,21730,GLASS STAR FROSTED T-LIGHT HOLDER,CUST0064,3.05,1
2024-01-27,INV000661,22639,CHILDRENS CUTLERY WOODY BOY,CUST0064,19.51,4
2024-01-27,INV000661,22618,WOODEN DOLLS HOUSE,CUST0064,6.02,1
2024-01-27,INV000673,22102,FLORAL CHARACTER LUNCH BAG,CUST0112,18.76,2
2024-01-27,INV000673,85162C,VINTAGE JOKE PASTIES,CUST0112,11.81,1
2024-01-27,INV000673,22113,POLKADOT CHARACTER APRON,CUST0112,9.14,5
2024-01-27,INV000673,84189,PINK POLKADOT MUG,CUST0112,12.66,1
2024-01-27,INV000673,22613,WOODEN PLAY GARDEN SET,CUST0112,14.01,1
2024-01-27,INV000673,84970,PLASTERS IN TIN SPACEGIRL,CUST0112,8.2,1
2024-01-27,INV000710,85099C,JUMBO BAG PINK POLKADOT,CUST0200,2.66,1
2024-01-27,INV000710,85051,CHOCOLATE BAR,CUST0200,19.08,1
2024-01-27,INV000710,22101,STRIPE CHARACTER LUNCH BAG,CUST0200,4.85,2
2024-01-27,INV000838,21212,CERAMIC HEART FAIRY CAKE MONEY BOX,CUST0172,6.39,1
2024-01-27,INV000838,85099C,JUMBO BAG PINK POLKADOT,CUST0172,2.7,1
2024-01-27,INV000936,22749,POPPYS PLAYHOUSE HALL SET,CUST0108,19.3,1
2024-01-27,INV000936,23086,PACK OF 72 STRIPE CAKE CASES,CUST0108,4.53,1
2024-01-27,INV000952,22112,RETROSPOT CHARACTER APRON,CUST0067,15.86,3
2024-01-27,INV000952,85162B,VINTAGE JOKE PASTIES,CUST0067,10.7,1
2024-01-27,INV000952,22625,LUNCH BAG DOLLY GIRL DESIGN,CUST0067,12.08,1
2024-01-28,INV000124,22622,LUNCH BAG SPACEBOY DESIGN,CUST0016,3.6,1
2024-01-28,INV000131,22614,WOODEN PLAY TOOL SET,CUST0130,20.55,2
2024-01-28,INV000131,22867,LUNCH BAG BLUE RETROSPOT,CUST0130,8.87,2
2024-01-28,INV000131,22747,POPPYS PLAYHOUSE KITCHEN SET,CUST0130,1.79,2
2024-01-28,INV000131,84970,PLASTERS IN TIN SPACEGIRL,CUST0130,7.34,1
2024-01-28,INV000195,22381,CHRISTMAS BUNTING,CUST0007,4.83,1
2024-01-28,INV000195,84406B,CREAM CUPID HEARTS COAT HANGER,CUST0007,19.6,2
2024-01-28,INV000317,22115,FLORAL CHARACTER APRON,CUST0072,9.25,2
2024-01-28,INV000637,22638,CHILDRENS CUTLERY DOLLY GIRL,CUST0025,19.58,2
2024-01-28,INV000637,22752,SET 7 BABUSHKA NESTING BOXES,CUST0025,4.78,1
2024-01-28,INV000637,22867,LUNCH BAG BLUE RETROSPOT,CUST0025,9.05,2
2024-01-28,INV000645,84971,PLASTERS IN TIN CIRCUS,CUST0107,18.59,3
2024-01-28,INV000645,85048,CHOCOLATE BAR,CUST0107,1.66,1
2024-01-28,INV000645,22094,POLKADOT CHARACTER PENCIL CASE,CUST0107,25.74,1
2024-01-28,INV000645,22639,CHILDRENS CUTLERY WOODY BOY,CUST0107,17.64,1
2024-01-28,INV000711,23085,PACK OF 72 POLKADOT CAKE CASES,CUST0019,10.45,3
2024-01-28,INV000713,84406B,CREAM CUPID HEARTS COAT HANGER,CUST0094,18.96,2
2024-01-28,INV000713,22719,BIRTHDAY CANDLES BLUE,CUST0094,6.38,2
2024-01-28,INV000713,84969,PLASTERS IN TIN SPACEBOY,CUST0094,24.44,1
2024-01-28,INV000713,22345,CHILDS GARDEN SPADE BLUE,CUST0094,2.75,1
2024-01-28,INV000850,22094,POLKADOT CHARACTER PENCIL CASE,CUST0138,23.45,1
2024-01-28,INV000850,85048,CHOCOLATE BAR,CUST0138,1.75,2
2024-01-28,INV000890,22345,CHILDS GARDEN SPADE BLUE,CUST0151,2.33,1
2024-01-28,INV000890,22638,CHILDRENS CUTLERY DOLLY GIRL,CUST0151,16.69,3
2024-01-28,INV000890,85162B,VINTAGE JOKE PASTIES,CUST0151,9.56,1
2024-01-29,INV000125,22382,VINTAGE CHRISTMAS BUNTING,CUST0093,14.99,1
2024-01-29,INV000125,22102,FLORAL CHARACTER LUNCH BAG,CUST0093,19.67,2
2024-01-29,INV000127,23086,PACK OF 72 STRIPE CAKE CASES,CUST0113,3.89,3
2024-01-29,INV000211,71053,WHITE METAL LANTERN,CUST0022,23.49,3
2024-01-29,INV000279,22627,LUNCH BAG APPLE DESIGN,CUST0087,12.79,2
2024-01-29,INV000279,22465,ORANGE RETROSPOT MUG,CUST0087,4.15,1
2024-01-29,INV000279,22628,SPACEBOY LUNCH BOX,CUST0087,21.18,3
2024-01-29,INV000323,84190,BLUE POLKADOT MUG,CUST0005,12.71,1
2024-01-29,INV000323,22623,LUNCH BAG SPACEGIRL DESIGN,CUST0005,18.0,1
2024-01-29,INV000323,22381,CHRISTMAS BUNTING,CUST0005,4.31,1
2024-01-29,INV000323,22632,HAND WARMER UNION JACK,CUST0005,7.98,3
2024-01-29,INV000323,84827,MAGNETIC CALENDAR,CUST0005,20.34,1
2024-01-29,INV000323,22099,RETROSPOT CHARACTER LUNCH BAG,CUST0005,7.52,1
2024-01-29,INV000323,21730,GLASS STAR FROSTED T-LIGHT HOLDER,CUST0005,2.93,1
2024-01-29,INV000412,22099,RETROSPOT CHARACTER LUNCH BAG,CUST0082,8.32,3
2024-01-29,INV000427,22381,CHRISTMAS BUNTING,CUST0069,4.93,1
2024-01-29,INV000427,22638,CHILDRENS CUTLERY DOLLY GIRL,CUST0069,19.44,2
2024-01-29,INV000427,84826,MAGNETIC CALENDAR,CUST0069,9.47,1
2024-01-29,INV000427,22099,RETROSPOT CHARACTER LUNCH BAG,CUST0069,7.95,2
2024-01-29,INV000427,22868,LUNCH BAG RED RETROSPOT,CUST0069,10.93,3
2024-01-29,INV000427,85099D,JUMBO BAG BLUE POLKADOT,CUST0069,9.58,1
2024-01-29,INV000427,85162A,VINTAGE JOKE PASTIES,CUST0069,8.06,2
2024-01-29,INV000427,85051,CHOCOLATE BAR,CUST0069,19.64,2
2024-01-29,INV000508,22112,RETROSPOT CHARACTER APRON,CUST0019,15.96,1
2024-01-29,INV000508,22465,ORANGE RETROSPOT MUG,CUST0019,4.33,4
2024-01-29,INV000508,22464,YELLOW RETROSPOT MUG,CUST0019,2.06,3
2024-01-29,INV000508,84828,MAGNETIC CALENDAR,CUST0019,18.12,1
2024-01-29,INV000508,22345,CHILDS GARDEN SPADE BLUE,CUST0019,2.6,1
2024-01-29,INV000508,22093,RETROSPOT CHARACTER PENCIL CASE,CUST0019,3.26,1
2024-01-29,INV000540,22346,CHILDS GARDEN SPADE PINK,CUST0037,16.16,1
2024-01-29,INV000540,22720,BIRTHDAY CANDLES PINK,CUST0037,21.23,1
2024-01-29,INV000540,85051,CHOCOLATE BAR,CUST0037,19.84,1
2024-01-29,INV000784,85048,CHOCOLATE BAR,CUST0133,1.75,1
2024-01-29,INV000784,84969,PLASTERS IN TIN SPACEBOY,CUST0133,22.84,1
2024-01-29,INV000784,22752,SET 7 BABUSHKA NESTING BOXES,CUST0133,4.82,2
2024-01-29,INV000784,22867,LUNCH BAG BLUE RETROSPOT,CUST0133,8.4,1
2024-01-29,INV000784,23087,PACK OF 72 FLORAL CAKE CASES,CUST0133,21.04,1
2024-01-29,INV000823,85099B,JUMBO BAG RED RETROSPOT,CUST0055,5.79,1
2024-01-29,INV000823,22099,RETROSPOT CHARACTER LUNCH BAG,CUST0055,7.73,1
2024-01-29,INV000823,22623,LUNCH BAG SPACEGIRL DESIGN,CUST0055,17.69,1
2024-01-30,INV000014,22114,STRIPE CHARACTER APRON,CUST0011,2.7,1
2024-01-30,INV000061,22350,CHILDS GARDEN FORK BLUE,CUST0173,5.04,1
2024-01-30,INV000061,22346,CHILDS GARDEN SPADE PINK,CUST0173,16.32,1
2024-01-30,INV000074,22637,CHILDRENS CUTLERY SPACEGIRL,CUST0038,4.49,1
2024-01-30,INV000074,22617,WOODEN PLAY FOOD SET,CUST0038,22.53,1
2024-01-30,INV000075,21212,CERAMIC HEART FAIRY CAKE MONEY BOX,CUST0144,6.06,3
2024-01-30,INV000075,71053,WHITE METAL LANTERN,CUST0144,24.96,1
2024-01-30,INV000171,84969,PLASTERS IN TIN SPACEBOY,CUST0200,24.07,2
2024-01-30,INV000171,85099C,JUMBO BAG PINK POLKADOT,CUST0200,2.78,1
2024-01-30,INV000171,22464,YELLOW RETROSPOT MUG,CUST0200,1.99,1
2024-01-30,INV000171,85162C,VINTAGE JOKE PASTIES,CUST0200,12.52,2
2024-01-30,INV000171,22613,WOODEN PLAY GARDEN SET,CUST0200,15.89,1
2024-01-30,INV000218,22465,ORANGE RETROSPOT MUG,CUST0087,4.38,1
2024-01-30,INV000218,22627,LUNCH BAG APPLE DESIGN,CUST0087,12.55,3
2024-01-30,INV000290,22622,LUNCH BAG SPACEBOY DESIGN,CUST0043,3.79,1
2024-01-30,INV000331,85051,CHOCOLATE BAR,CUST0101,20.35,2
2024-01-30,INV000331,85162A,VINTAGE JOKE PASTIES,CUST0101,8.89,1
2024-01-30,INV000331,22637,CHILDRENS CUTLERY SPACEGIRL,CUST0101,3.91,1
2024-01-30,INV000419,22616,WOODEN PLAY KITCHEN SET,CUST0073,19.52,1
2024-01-30,INV000419,84879,ASSORTED COLOUR BIRD ORNAMENTS,CUST0073,5.62,3
2024-01-30,INV000419,85099D,JUMBO BAG BLUE POLKADOT,CUST0073,9.44,2
2024-01-30,INV000506,22867,LUNCH BAG BLUE RETROSPOT,CUST0101,8.81,3
2024-01-30,INV000506,84187,RED RETROSPOT MUG,CUST0101,15.9,1
2024-01-30,INV000510,22748,POPPYS PLAYHOUSE BATHROOM SET,CUST0126,24.99,1
2024-01-30,INV000581,22746,POPPYS PLAYHOUSE LIVINGROOM SET,CUST0146,17.53,2
2024-01-30,INV000581,22464,YELLOW RETROSPOT MUG,CUST0146,2.11,1
2024-01-30,INV000581,22099,RETROSPOT CHARACTER LUNCH BAG,CUST0146,7.94,2
2024-01-30,INV000581,22112,RETROSPOT CHARACTER APRON,CUST0146,15.98,2
2024-01-30,INV000617,84187,RED RETROSPOT MUG,CUST0085,15.14,2
2024-01-30,INV000709,22628,SPACEBOY LUNCH BOX,CUST0049,20.72,2
2024-01-30,INV000709,84970,PLASTERS IN TIN SPACEGIRL,CUST0049,7.97,1
2024-01-30,INV000926,21212,CERAMIC HEART FAIRY CAKE MONEY BOX,CUST0077,6.51,2
2024-01-30,INV000926,22632,HAND WARMER UNION JACK,CUST0077,8.43,1
2024-01-30,INV000926,22381,CHRISTMAS BUNTING,CUST0077,4.9,2
2024-01-30,INV000963,22615,WOODEN PLAY SHOP SET,CUST0137,23.83,5
2024-01-30,INV000963,22639,CHILDRENS CUTLERY WOODY BOY,CUST0137,20.97,1
2024-01-30,INV000963,22114,STRIPE CHARACTER APRON,CUST0137,2.82,2
2024-01-30,INV000973,22619,WOODEN DOLLS HOUSE FURNITURE,CUST0101,15.64,1
2024-01-30,INV000973,22867,LUNCH BAG BLUE RETROSPOT,CUST0101,7.7,1
2024-01-30,INV000973,22627,LUNCH BAG APPLE DESIGN,CUST0101,12.75,2
2024-01-31,INV000005,22102,FLORAL CHARACTER LUNCH BAG,CUST0077,21.69,1
2024-01-31,INV000005,22463,GREEN RETROSPOT MUG,CUST0077,12.26,1
2024-01-31,INV000005,22112,RETROSPOT CHARACTER APRON,CUST0077,15.16,2
2024-01-31,INV000005,22749,POPPYS PLAYHOUSE HALL SET,CUST0077,19.51,1
2024-01-31,INV000005,85050,CHOCOLATE BAR,CUST0077,17.04,1
2024-01-31,INV000117,84970,PLASTERS IN TIN SPACEGIRL,CUST0163,6.85,2
2024-01-31,INV000117,23235,WOODEN STAR FROSTED T-LIGHT HOLDER,CUST0163,23.06,1
2024-01-31,INV000117,22613,WOODEN PLAY GARDEN SET,CUST0163,16.8,1
2024-01-31,INV000128,22752,SET 7 BABUSHKA NESTING BOXES,CUST0004,5.14,1
2024-01-31,INV000128,22613,WOODEN PLAY GARDEN SET,CUST0004,16.48,1
2024-01-31,INV000128,22622,LUNCH BAG SPACEBOY DESIGN,CUST0004,4.0,1
2024-01-31,INV000128,22611,WOODEN PLAY VET SET,CUST0004,3.45,1
2024-01-31,INV000128,22639,CHILDRENS CUTLERY WOODY BOY,CUST0004,18.0,1
2024-01-31,INV000231,22614,WOODEN PLAY TOOL SET,CUST0102,22.17,1
2024-01-31,INV000521,22627,LUNCH BAG APPLE DESIGN,CUST0065,12.6,1
2024-01-31,INV000521,85162A,VINTAGE JOKE PASTIES,CUST0065,8.33,1
2024-01-31,INV000538,84879,ASSORTED COLOUR BIRD ORNAMENTS,CUST0169,5.24,4
2024-01-31,INV000544,85099C,JUMBO BAG PINK POLKADOT,CUST0153,2.8,2
2024-01-31,INV000544,21978,CHOCOLATE HOT WATER BOTTLE,CUST0153,25.27,2
2024-01-31,INV000544,85048,CHOCOLATE BAR,CUST0153,1.69,1
2024-01-31,INV000548,22746,POPPYS PLAYHOUSE LIVINGROOM SET,CUST0083,16.93,2
2024-01-31,INV000548,22351,CHILDS GARDEN FORK PINK,CUST0083,2.99,4
2024-01-31,INV000590,22101,STRIPE CHARACTER LUNCH BAG,CUST0016,5.13,3
2024-01-31,INV000590,22115,FLORAL CHARACTER APRON,CUST0016,9.61,1
2024-01-31,INV000590,23087,PACK OF 72 FLORAL CAKE CASES,CUST0016,23.4,4
2024-01-31,INV000590,85162A,VINTAGE JOKE PASTIES,CUST0016,8.94,1
2024-01-31,INV000590,22636,CHILDRENS CUTLERY SPACEBOY,CUST0016,11.86,2
2024-01-31,INV000643,23086,PACK OF 72 STRIPE CAKE CASES,CUST0025,4.1,1
2024-01-31,INV000677,22633,HAND WARMER RED POLKA DOT,CUST0187,13.44,1
2024-01-31,INV000677,22349,CHILDS GARDEN RAKE PINK,CUST0187,15.56,5
2024-01-31,INV000868,84828,MAGNETIC CALENDAR,CUST0076,15.8,1
2024-01-31,INV000868,22637,CHILDRENS CUTLERY SPACEGIRL,CUST0076,4.73,1
2024-01-31,INV000892,84828,MAGNETIC CALENDAR,CUST0123,16.02,1
2024-01-31,INV000892,22632,HAND WARMER UNION JACK,CUST0123,8.39,1
2024-02-01,INV000060,85050,CHOCOLATE BAR,CUST0046,17.26,1
2024-02-01,INV000060,22629,SPACEGIRL LUNCH BOX,CUST0046,8.63,1
2024-02-01,INV000060,84188,BLUE RETROSPOT MUG,CUST0046,19.54,2
2024-02-01,INV000274,84406B,CREAM CUPID HEARTS COAT HANGER,CUST0056,18.53,1
2024-02-01,INV000274,84827,MAGNETIC CALENDAR,CUST0056,18.87,3
2024-02-01,INV000444,22629,SPACEGIRL LUNCH BOX,CUST0173,9.51,1
2024-02-01,INV000444,84971,PLASTERS IN TIN CIRCUS,CUST0173,17.15,1
2024-02-01,INV000509,84187,RED RETROSPOT MUG,CUST0142,16.04,4
2024-02-01,INV000509,22629,SPACEGIRL LUNCH BOX,CUST0142,7.83,1
2024-02-01,INV000509,22095,STRIPE CHARACTER PENCIL CASE,CUST0142,20.38,1
2024-02-01,INV000509,85099B,JUMBO BAG RED RETROSPOT,CUST0142,6.38,2
2024-02-01,INV000509,22471,WOODEN TOY PLANE SET,CUST0142,20.08,2
2024-02-01,INV000694,22099,RETROSPOT CHARACTER LUNCH BAG,CUST0053,8.15,2
2024-02-01,INV000694,85052,CHOCOLATE BAR,CUST0053,20.15,4
2024-02-01,INV000694,84971,PLASTERS IN TIN CIRCUS,CUST0053,16.37,1
2024-02-02,INV000203,23086,PACK OF 72 STRIPE CAKE CASES,CUST0028,3.94,1
2024-02-02,INV000203,22093,RETROSPOT CHARACTER PENCIL CASE,CUST0028,3.42,1
2024-02-02,INV000272,22867,LUNCH BAG BLUE RETROSPOT,CUST0145,9.07,2
2024-02-02,INV000424,22625,LUNCH BAG DOLLY GIRL DESIGN,CUST0029,12.74,1
2024-02-02,INV000424,85099D,JUMBO BAG BLUE POLKADOT,CUST0029,8.39,1
2024-02-02,INV000424,22614,WOODEN PLAY TOOL SET,CUST0029,23.44,1
2024-02-02,INV000424,22345,CHILDS GARDEN SPADE BLUE,CUST0029,2.48,1
2024-02-02,INV000470,84187,RED RETROSPOT MUG,CUST0178,14.97,1
2024-02-02,INV000485,84190,BLUE POLKADOT MUG,CUST0106,13.05,1
2024-02-02,INV000485,22381,CHRISTMAS BUNTING,CUST0106,4.32,4
2024-02-02,INV000485,22625,LUNCH BAG DOLLY GIRL DESIGN,CUST0106,10.75,1
2024-02-02,INV000485,21212,CERAMIC HEART FAIRY CAKE MONEY BOX,CUST0106,7.05,1
2024-02-02,INV000485,22629,SPACEGIRL LUNCH BOX,CUST0106,8.83,1
2024-02-02,INV000501,22095,STRIPE CHARACTER PENCIL CASE,CUST0070,19.68,3
2024-02-02,INV000501,84971,PLASTERS IN TIN CIRCUS,CUST0070,15.78,1
2024-02-02,INV000562,23085,PACK OF 72 POLKADOT CAKE CASES,CUST0100,10.54,1
2024-02-02,INV000562,22628,SPACEBOY LUNCH BOX,CUST0100,21.99,2
2024-02-02,INV000606,85049,CHOCOLATE BAR,CUST0172,19.58,3
2024-02-02,INV000606,21212,CERAMIC HEART FAIRY CAKE MONEY BOX,CUST0172,6.23,3
2024-02-02,INV000606,22720,BIRTHDAY CANDLES PINK,CUST0172,18.83,4
2024-02-02,INV000606,84829,MAGNETIC CALENDAR,CUST0172,24.3,1
2024-02-02,INV000606,22746,POPPYS PLAYHOUSE LIVINGROOM SET,CUST0172,19.75,1
2024-02-02,INV000606,22348,CHILDS GARDEN RAKE BLUE,CUST0172,12.44,3
2024-02-02,INV000727,22638,CHILDRENS CUTLERY DOLLY GIRL,CUST0133,17.85,5
2024-02-02,INV000727,85048,CHOCOLATE BAR,CUST0133,1.67,1
2024-02-02,INV000925,84190,BLUE POLKADOT MUG,CUST0140,15.01,3
2024-02-03,INV000007,84827,MAGNETIC CALENDAR,CUST0088,17.94,1
2024-02-03,INV000029,22093,RETROSPOT CHARACTER PENCIL CASE,CUST0020,3.11,1
2024-02-03,INV000029,22622,LUNCH BAG SPACEBOY DESIGN,CUST0020,3.95,4
2024-02-03,INV000033,85162B,VINTAGE JOKE PASTIES,CUST0039,10.23,2
2024-02-03,INV000033,22623,LUNCH BAG SPACEGIRL DESIGN,CUST0039,18.13,1
2024-02-03,INV000077,22115,FLORAL CHARACTER APRON,CUST0150,9.23,1
2024-02-03,INV000077,22626,LUNCH BAG WOODY BOY DESIGN,CUST0150,4.32,1
2024-02-03,INV000215,85162B,VINTAGE JOKE PASTIES,CUST0054,11.06,1
2024-02-03,INV000215,22629,SPACEGIRL LUNCH BOX,CUST0054,8.02,1
2024-02-03,INV000215,22101,STRIPE CHARACTER LUNCH BAG,CUST0054,4.65,1
2024-02-03,INV000216,21212,CERAMIC HEART FAIRY CAKE MONEY BOX,CUST0081,6.8,2
2024-02-03,INV000216,85099C,JUMBO BAG PINK POLKADOT,CUST0081,2.57,1
2024-02-03,INV000216,22616,WOODEN PLAY KITCHEN SET,CUST0081,20.12,2
2024-02-03,INV000373,22622,LUNCH BAG SPACEBOY DESIGN,CUST0175,3.69,1
2024-02-03,INV000373,84187,RED RETROSPOT MUG,CUST0175,14.48,1
2024-02-03,INV000373,84190,BLUE POLKADOT MUG,CUST0175,12.42,1
2024-02-03,INV000688,84879,ASSORTED COLOUR BIRD ORNAMENTS,CUST0086,5.98,1
2024-02-03,INV000918,85051,CHOCOLATE BAR,CUST0158,19.97,1
2024-02-03,INV000918,84828,MAGNETIC CALENDAR,CUST0158,15.05,1
2024-02-03,INV000918,22463,GREEN RETROSPOT MUG,CUST0158,11.91,2
2024-02-03,INV000918,22614,WOODEN PLAY TOOL SET,CUST0158,24.11,1
2024-02-03,INV000918,85099D,JUMBO BAG BLUE POLKADOT,CUST0158,9.52,3
2024-02-03,INV000956,22629,SPACEGIRL LUNCH BOX,CUST0133,8.86,2
2024-02-03,INV000956,85048,CHOCOLATE BAR,CUST0133,1.76,2
2024-02-03,INV000956,22637,CHILDRENS CUTLERY SPACEGIRL,CUST0133,4.34,1
2024-02-03,INV000956,22747,POPPYS PLAYHOUSE KITCHEN SET,CUST0133,2.08,3
2024-02-03,INV000956,22719,BIRTHDAY CANDLES BLUE,CUST0133,5.95,1
2024-02-04,INV000168,84970,PLASTERS IN TIN SPACEGIRL,CUST0048,7.59,1
2024-02-04,INV000168,21730,GLASS STAR FROSTED T-LIGHT HOLDER,CUST0048,2.71,1
2024-02-04,INV000193,22613,WOODEN PLAY GARDEN SET,CUST0148,15.31,1
2024-02-04,INV000193,22615,WOODEN PLAY SHOP SET,CUST0148,24.81,1
2024-02-04,INV000193,22745,POPPYS PLAYHOUSE BEDROOM SET,CUST0148,14.36,3
2024-02-04,INV000205,23084,PACK OF 72 RETROSPOT CAKE CASES,CUST0189,3.46,2
2024-02-04,INV000205,22614,WOODEN PLAY TOOL SET,CUST0189,22.32,1
2024-02-04,INV000205,22382,VINTAGE CHRISTMAS BUNTING,CUST0189,15.19,1
2024-02-04,INV000278,84190,BLUE POLKADOT MUG,CUST0105,13.91,1
2024-02-04,INV000278,22470,WOODEN TOY CAR SET,CUST0105,7.87,5
2024-02-04,INV000289,22093,RETROSPOT CHARACTER PENCIL CASE,CUST0044,3.01,1
2024-02-04,INV000354,22617,WOODEN PLAY FOOD SET,CUST0137,26.45,1
2024-02-04,INV000354,22349,CHILDS GARDEN RAKE PINK,CUST0137,16.64,1
2024-02-04,INV000354,22628,SPACEBOY LUNCH BOX,CUST0137,18.96,3
2024-02-04,INV000979,22627,LUNCH BAG APPLE DESIGN,CUST0026,14.1,1
2024-02-04,INV000980,85162B,VINTAGE JOKE PASTIES,CUST0095,9.14,2
2024-02-04,INV000980,71053,WHITE METAL LANTERN,CUST0095,26.02,1
2024-02-04,INV000980,85099D,JUMBO BAG BLUE POLKADOT,CUST0095,9.65,1
2024-02-04,INV000982,22620,WOODEN TRAIN SET,CUST0063,13.43,2
